full_address,shape_X,shape_Y
"42 Bellevue Place, Port Chalmers, Dunedin",170.6192546,-45.82426493
"4 Kohi Place, Port Chalmers, Dunedin",170.6168226,-45.81642217
"37 Meridian Street, Port Chalmers, Dunedin",170.6170399,-45.82646357
"23 Matariki Street, Broad Bay, Dunedin",170.6203645,-45.85082435
"60 Camp Street, Broad Bay, Dunedin",170.6189787,-45.85371983
"13 Virginia Avenue, Broad Bay, Dunedin",170.6257362,-45.8451583
"809 Portobello Road, Portobello, Dunedin",170.6415356,-45.84064652
"56 Kinmont Crescent, Kinmont Park, Mosgiel",170.3513488,-45.89222618
"166 Hagart-Alexander Drive, Mosgiel",170.3569333,-45.88308315
"110 Old Brighton Road, Fairfield, Dunedin",170.3906175,-45.90809167
"226 Gladstone Road North, Mosgiel",170.3772255,-45.88031787
"16A Elliot Street, Andersons Bay, Dunedin",170.5276779,-45.89653505
"50A Middleton Road, Kew, Dunedin",170.481717,-45.90396102
"16A Eskvale Street, Saint Kilda, Dunedin",170.5071971,-45.8992021
"12A Exmouth Street, Abbotsford, Dunedin",170.4248678,-45.89742298
"31A George Street, Port Chalmers, Dunedin",170.6214342,-45.81629235
"10B East Avenue, Saint Kilda, Dunedin",170.4959869,-45.90357218
"15B St David Street, North Dunedin, Dunedin",170.5115235,-45.86227078
"47E Martin Road, Fairfield, Dunedin",170.3910159,-45.89679015
"19A Eskvale Street, Saint Kilda, Dunedin",170.508207,-45.899195
"9B Epsilon Street, Belleknowes, Dunedin",170.4777861,-45.87401318
"30B Riccarton Road East, East Taieri, Mosgiel",170.3324551,-45.89432007
"60A Cutten Street, South Dunedin, Dunedin",170.4961724,-45.89717872
"5/27 Arthur Street, Dunedin Central, Dunedin",170.4954894,-45.87290607
"249B Cumberland Street, Dunedin Central, Dunedin",170.5060454,-45.87522203
"26A David Street, Caversham, Dunedin",170.4822561,-45.89702582
"142A Elgin Road, Kenmure, Dunedin",170.4735983,-45.88796933
"18B Elgin Road, Mornington, Dunedin",170.4759246,-45.88152068
"98B Harbour Terrace, North Dunedin, Dunedin",170.5203624,-45.864514
"7C Jura Street, North East Valley, Dunedin",170.5289769,-45.84875312
"210A Larnach Road, Waverley, Dunedin",170.5359713,-45.88197188
"540B Leith Street, North Dunedin, Dunedin",170.5182575,-45.85935673
"82A Maryhill Terrace, Maryhill, Dunedin",170.481664,-45.88903243
"69A Melbourne Street, South Dunedin, Dunedin",170.502585,-45.89730158
"24B Rutherford Street, Caversham, Dunedin",170.4814204,-45.89732455
"33C Rutherford Street, Caversham, Dunedin",170.4821275,-45.89745468
"24D Stafford Street, Dunedin Central, Dunedin",170.4988142,-45.87965433
"4B Stansfield Street, Kenmure, Dunedin",170.4734051,-45.88353112
"34B Tedder Street, Saint Kilda, Dunedin",170.507469,-45.90087467
"121 Factory Road, Mosgiel",170.361527,-45.86954562
"3 Kanuka Court, Mosgiel",170.3558473,-45.86590243
"1 Ellis Street, North Dunedin, Dunedin",170.5135874,-45.86010895
"47 Tunnel Beach Road, Blackhead, Dunedin",170.456381,-45.9175321
"17 Fenton Crescent, Saint Clair, Dunedin",170.486177,-45.90533998
"28 Pentland Street, North East Valley, Dunedin",170.5297469,-45.84755252
"37 Alexander Street, Abbotsford, Dunedin",170.422383,-45.89549498
"15A Dalry Street, Mornington, Dunedin",170.4828618,-45.88423023
"4A Eden Street, Mosgiel",170.3435737,-45.86836755
"26A Gamma Street, Belleknowes, Dunedin",170.4776594,-45.87171527
"34A Argyle Street, Mosgiel",170.3483652,-45.88382375
"6 Duke Street, Mosgiel",170.3500257,-45.88286913
"137A Kenmure Road, Kenmure, Dunedin",170.4768973,-45.87902895
"65A Warden Street, Opoho, Dunedin",170.5314826,-45.85497308
"60 Mount Grand Road, Mount Grand, Dunedin",170.4498583,-45.88473818
"328A Tomahawk Road, Ocean Grove, Dunedin",170.5494485,-45.9038952
"23A Gow Street, Mosgiel",170.3495409,-45.8882726
"227A Main South Road, Green Island, Dunedin",170.4259907,-45.90252897
"104A Hagart-Alexander Drive, Mosgiel",170.3633714,-45.87984325
"26A Scotland Terrace, Green Island, Dunedin",170.4429916,-45.90303227
"6A Walton Park Avenue, Fairfield, Dunedin",170.394508,-45.90352097
"332A George Street, Dunedin Central, Dunedin",170.506706,-45.86923193
"13A Ascot Street, Saint Kilda, Dunedin",170.5113593,-45.90002218
"308 Moray Place, Dunedin Central, Dunedin",170.505148,-45.87345883
"78 George Street, Dunedin Central, Dunedin",170.5044127,-45.87308268
"329 Great King Street, North Dunedin, Dunedin",170.5094469,-45.86717243
"15 Mure Street, Mosgiel",170.3482128,-45.8803141
"90 Gordon Road, Mosgiel",170.3492011,-45.87745972
"90 Somerville Street, Andersons Bay, Dunedin",170.5323021,-45.89062827
"56A Harbour Terrace, Careys Bay, Dunedin",170.6226886,-45.80688775
"17 George Street, Port Chalmers, Dunedin",170.6216575,-45.81585692
"60 Barclay Street, Liberton, Dunedin",170.5210494,-45.84754795
"21 Marshall Street, Bradford, Dunedin",170.4695897,-45.87798345
"17 Wenlock Square, Mosgiel",170.36077,-45.88361012
"33 Station Road, Sawyers Bay, Dunedin",170.6046292,-45.82052603
"30 Neill Street, Abbotsford, Dunedin",170.4308297,-45.89988992
"10 Wharfdale Street, Macandrew Bay, Dunedin",170.5993686,-45.86799142
"15A Kenmure Road, Belleknowes, Dunedin",170.4798971,-45.87436038
"112 Reservoir Road, Sawyers Bay, Dunedin",170.6015617,-45.80690235
"3A Glengyle Street, Vauxhall, Dunedin",170.528386,-45.88239458
"1 Gourley Street, Saint Kilda, Dunedin",170.5127166,-45.8997318
"388A Great King Street, North Dunedin, Dunedin",170.5097009,-45.86573175
"95D Hanover Street, Dunedin Central, Dunedin",170.5082882,-45.87059145
"63 Helena Street, Forbury, Dunedin",170.4914334,-45.89999605
"26B Ings Avenue, Saint Clair, Dunedin",170.4908593,-45.90741255
"31 Kirkcaldy Street, South Dunedin, Dunedin",170.4950282,-45.90091033
"11 Montgomery Avenue, North Dunedin, Dunedin",170.5155712,-45.86306248
"415 Moray Place, Dunedin Central, Dunedin",170.5047999,-45.87595608
"59 Royal Crescent, Saint Kilda, Dunedin",170.5135099,-45.90380098
"46 Royal Terrace, Dunedin Central, Dunedin",170.5028486,-45.86582738
"5 Shore Street, Andersons Bay, Dunedin",170.5218665,-45.89581368
"110B Stafford Street, Dunedin Central, Dunedin",170.4931237,-45.88126383
"36 Tower Avenue, Waverley, Dunedin",170.5365115,-45.88575527
"78 Connell Street, Waverley, Dunedin",170.5463972,-45.88266297
"406 George Street, North Dunedin, Dunedin",170.507416,-45.86785692
"39A Surrey Street, Caversham, Dunedin",170.4847097,-45.89669138
"325 George Street, Dunedin Central, Dunedin",170.505783,-45.86910603
"5A Drummond Street, North Dunedin, Dunedin",170.5051394,-45.86416705
"251 George Street, Dunedin Central, Dunedin",170.5052492,-45.87071168
"16 Moana Rua Road, Saint Clair, Dunedin",170.5023601,-45.90865002
"210 Oxford Street, South Dunedin, Dunedin",170.4990344,-45.89989433
"7 Fawcett Street, South Dunedin, Dunedin",170.4989411,-45.8992083
"377 Leith Street, North Dunedin, Dunedin",170.5168075,-45.86353323
"23A Bathgate Street, South Dunedin, Dunedin",170.4958303,-45.89663332
"34 Paris Street, North East Valley, Dunedin",170.5276988,-45.84789933
"7A Perth Street, Mosgiel",170.342586,-45.87408698
"107 Dundas Street, North Dunedin, Dunedin",170.5176549,-45.862433
"4 Seaview Road, Brighton, Dunedin",170.3319049,-45.94593403
"56A Peter Street, Caversham, Dunedin",170.477113,-45.89938207
"74 Hillary Street, Liberton, Dunedin",170.517527,-45.84239908
"59 Neville Street, South Dunedin, Dunedin",170.489997,-45.89492193
"16B Scotland Terrace, Green Island, Dunedin",170.442531,-45.90296598
"14 Fern Road, Maia, Dunedin",170.5670889,-45.86079993
"29B Brighton Road, Green Island, Dunedin",170.4188157,-45.9053478
"114 Cumberland Street, Dunedin Central, Dunedin",170.5035124,-45.88125057
"31 Campbells Road, Pine Hill, Dunedin",170.5212968,-45.84027573
"14 Harrow Street, Dunedin Central, Dunedin",170.5117728,-45.87249617
"8 Severn Street, Mosgiel",170.3586008,-45.8687989
"55 Severn Street, Green Island, Dunedin",170.4158469,-45.8948181
"3 Glencairn Street, North East Valley, Dunedin",170.5169557,-45.85374805
"27 Acacia Avenue, Maryhill, Dunedin",170.477854,-45.88967837
"11 Ponton Street, Corstorphine, Dunedin",170.4780126,-45.90929325
"1A Church Street, Mosgiel",170.3494758,-45.87376152
"14 Glengarry Court, Mosgiel",170.3667027,-45.87304733
"12 Bounty Lane, Belleknowes, Dunedin",170.4753671,-45.87469222
"26/61 North Road, North East Valley, Dunedin",170.5198648,-45.85270415
"7/11 Heriot Row, Dunedin Central, Dunedin",170.5039127,-45.8682579
"14/11 Heriot Row, Dunedin Central, Dunedin",170.5040479,-45.8681023
"111B York Place, Dunedin Central, Dunedin",170.4996258,-45.87218737
"12B Regent Road, North Dunedin, Dunedin",170.5093595,-45.86137517
"394B Bay View Road, Saint Clair, Dunedin",170.4886513,-45.90561827
"33A Blair Street, Kenmure, Dunedin",170.4720742,-45.88394188
"76E Church Street, Mosgiel",170.3533144,-45.88142155
"173 Dundas Street, North Dunedin, Dunedin",170.5221984,-45.86370202
"100 Gordon Road, Mosgiel",170.34892,-45.8766533
"30B Heriot Row, Dunedin Central, Dunedin",170.5035038,-45.86643595
"124A Highgate, Roslyn, Dunedin",170.4841987,-45.87050932
"95A Nairn Street, Kaikorai, Dunedin",170.4888186,-45.86196013
"15D Queen Street, Mosgiel",170.3511722,-45.88518057
"19A Queen Street, Mosgiel",170.3515495,-45.88546413
"18D Rutherford Street, Caversham, Dunedin",170.4811501,-45.8970081
"28B Rutherford Street, Caversham, Dunedin",170.4816752,-45.89753808
"109B Surrey Street, Forbury, Dunedin",170.4870875,-45.89949578
"35C Tedder Street, Saint Kilda, Dunedin",170.5079343,-45.90068238
"50C Thorn Street, Caversham, Dunedin",170.4815784,-45.89813107
"30A Buccleugh Street, North East Valley, Dunedin",170.522921,-45.85117495
"95C Hanover Street, Dunedin Central, Dunedin",170.5080395,-45.87056805
"61B Helena Street, Forbury, Dunedin",170.4913199,-45.89993758
"19A North Road, North East Valley, Dunedin",170.5191105,-45.85448587
"17A St Andrew Street, Dunedin Central, Dunedin",170.5040331,-45.87152517
"41 Dornoch Street, Kew, Dunedin",170.4788871,-45.90437337
"152 Eglinton Road, Mornington, Dunedin",170.4845845,-45.88254078
"8 Montrose Street, Mosgiel",170.3432027,-45.87635408
"900 Brighton Road, Ocean View, Dunedin",170.3388556,-45.94192477
"11 Ross Street, Mosgiel",170.3516765,-45.87158143
"17 Stirling Crescent, Mosgiel",170.3534643,-45.87037725
"209 Gordon Road, Mosgiel",170.3455542,-45.86868647
"210 Gordon Road, Mosgiel",170.345049,-45.8700936
"10 McDonald Street, Mosgiel",170.3457856,-45.88212585
"18 Green Street, Mosgiel",170.3535689,-45.87599295
"54 Argyle Street, Mosgiel",170.3476635,-45.88167527
"6 Green Street, Mosgiel",170.3521815,-45.87662942
"45 McGlashan Street, Mosgiel",170.3486587,-45.88900917
"15 John Street, Ocean View, Dunedin",170.3479003,-45.9373519
"280 Chain Hills Road, Chain Hills, Dunedin",170.3871907,-45.88837482
"4 Park Lane, Fairfield, Dunedin",170.3949171,-45.89805425
"26 Edith Street, Fairfield, Dunedin",170.3937937,-45.90561438
"5 Tracey Street, Brockville, Dunedin",170.4600385,-45.86555143
"91 Cockerell Street, Brockville, Dunedin",170.4629463,-45.8701026
"9 Statham Street, Brockville, Dunedin",170.4590432,-45.86998593
"10 Mariner Street, Calton Hill, Dunedin",170.4674088,-45.90104735
"19 Roy Crescent, Concord, Dunedin",170.4583011,-45.90553895
"31 Glenelg Street, Bradford, Dunedin",170.4697056,-45.87391483
"10 Bowler Avenue, Mornington, Dunedin",170.4743009,-45.88304918
"16 Pitcairn Street, Belleknowes, Dunedin",170.4744939,-45.8777346
"34 Stanley Street, Kenmure, Dunedin",170.4724534,-45.88442762
"38 Bernard Street, Kenmure, Dunedin",170.4718269,-45.88499265
"42 Bradford Street, Bradford, Dunedin",170.4682347,-45.87597538
"18 Mornington Road, Balaclava, Dunedin",170.4710582,-45.89034182
"18 Leary Street, Kenmure, Dunedin",170.4685173,-45.88922833
"19 Scoular Street, Maryhill, Dunedin",170.4743846,-45.89007102
"5 Leary Street, Kenmure, Dunedin",170.4686104,-45.88899683
"34 Ryehill Street, Calton Hill, Dunedin",170.4736186,-45.89853328
"43 Corstorphine Road, Corstorphine, Dunedin",170.4743546,-45.90189223
"516 South Road, Calton Hill, Dunedin",170.4675503,-45.89636647
"44 Stenhope Crescent, Corstorphine, Dunedin",170.4664107,-45.90804435
"26 Strathearn Avenue, Wakari, Dunedin",170.4849775,-45.85490437
"150 Shetland Street, Wakari, Dunedin",170.4824036,-45.85812537
"15 Ferntree Drive, Wakari, Dunedin",170.4770087,-45.86159573
"163 Shetland Street, Wakari, Dunedin",170.4810819,-45.8576915
"167 Taieri Road, Kaikorai, Dunedin",170.4820331,-45.86352514
"23 Ferntree Drive, Wakari, Dunedin",170.4760254,-45.86144298
"33 Ethel Street, Wakari, Dunedin",170.4806961,-45.85756085
"6 Strathearn Avenue, Wakari, Dunedin",170.4836359,-45.85613262
"35 Harcourt Street, Belleknowes, Dunedin",170.4848464,-45.8749946
"38 Lundie Street, Kaikorai, Dunedin",170.4813998,-45.8692825
"141 Kenmure Road, Kenmure, Dunedin",170.4773531,-45.87923528
"25 Peel Street, Mornington, Dunedin",170.484379,-45.8838333
"30 Brunel Street, Mornington, Dunedin",170.4808345,-45.88319345
"33 Meadow Street, Mornington, Dunedin",170.4811166,-45.88067778
"48 Rosebery Street, Belleknowes, Dunedin",170.4773834,-45.8768526
"60 Kenmure Road, Belleknowes, Dunedin",170.4760314,-45.87531463
"107 Forfar Street, Maryhill, Dunedin",170.4845506,-45.8902601
"18 Renfrew Street, Balaclava, Dunedin",170.4754977,-45.89038858
"22 Picardy Street, Maryhill, Dunedin",170.4771524,-45.88680288
"24 Maryhill Terrace, Maryhill, Dunedin",170.476213,-45.88784232
"83 Elgin Road, Kenmure, Dunedin",170.4751737,-45.88532885
"11 Ryehill Street, Calton Hill, Dunedin",170.4751814,-45.8989779
"14 Hazel Avenue, Caversham, Dunedin",170.4806523,-45.89900748
"15 Cole Street, Caversham, Dunedin",170.47611,-45.89695222
"34 Sidey Street, Calton Hill, Dunedin",170.4750661,-45.89815003
"52 College Street, Caversham, Dunedin",170.4780273,-45.89902798
"6 Murray Street, Caversham, Dunedin",170.4779146,-45.90099208
"77 Skibo Street, Kew, Dunedin",170.4783208,-45.90355183
"9 Asquith Street, Caversham, Dunedin",170.4806536,-45.89561747
"56 Seaview Terrace, Saint Clair, Dunedin",170.481972,-45.90756448
"65 Cliffs Road, Saint Clair, Dunedin",170.4843471,-45.91513822
"139 Balmacewen Road, Wakari, Dunedin",170.4913397,-45.85400562
"135 Lynn Street, Wakari, Dunedin",170.4872545,-45.8555934
"19 Nairn Street, Kaikorai, Dunedin",170.4852699,-45.86480475
"29 Font Street, Kaikorai, Dunedin",170.4899418,-45.86306277
"41 Prospect Bank, Wakari, Dunedin",170.4867568,-45.85733603
"41 Craighall Crescent, Wakari, Dunedin",170.4877352,-45.85806438
"42 Nairn Street, Kaikorai, Dunedin",170.4874331,-45.86410003
"47 Craighall Crescent, Wakari, Dunedin",170.4883836,-45.8581782
"68 Lynn Street, Wakari, Dunedin",170.4920468,-45.85763628
"80 Nairn Street, Kaikorai, Dunedin",170.4889978,-45.86294553
"88 Nairn Street, Kaikorai, Dunedin",170.4892499,-45.8625789
"8 Craighall Crescent, Wakari, Dunedin",170.4879433,-45.85899933
"91 Lynn Street, Wakari, Dunedin",170.4900981,-45.8570043
"93 Shetland Street, Wakari, Dunedin",170.4851466,-45.8598815
"10 Leven Street, Roslyn, Dunedin",170.4863524,-45.87002838
"35 Scarba Street, Roslyn, Dunedin",170.4891211,-45.8707749
"379 Rattray Street, Dunedin Central, Dunedin",170.4936099,-45.87368593
"30 Russell Street, Dunedin Central, Dunedin",170.4942675,-45.87686888
"375 High Street, Dunedin Central, Dunedin",170.4925302,-45.88082403
"53 Serpentine Avenue, Dunedin Central, Dunedin",170.4907446,-45.88012084
"86 Melville Street, Dunedin Central, Dunedin",170.4949504,-45.88062793
"104 Ravensbourne Road, Ravensbourne, Dunedin",170.5439042,-45.86730717
"95 Arthur Street, Dunedin Central, Dunedin",170.4934663,-45.87654142
"170 South Road, Caversham, Dunedin",170.4867232,-45.89373182
"299 Ravensbourne Road, Ravensbourne, Dunedin",170.5606398,-45.86422973
"26 Bridge Street, Clyde Hill, Dunedin",170.4864783,-45.89257158
"95 Glen Road, The Glen, Dunedin",170.4874012,-45.88925658
"105 Easther Crescent, Kew, Dunedin",170.4855241,-45.90464103
"15 Nelson Street, Forbury, Dunedin",170.4880917,-45.89826758
"38 Eastbourne Street, Caversham, Dunedin",170.4873583,-45.89645077
"58 Nelson Street, Forbury, Dunedin",170.4891116,-45.89990613
"59 Bathgate Street, South Dunedin, Dunedin",170.493326,-45.8976693
"192 Forbury Road, Saint Clair, Dunedin",170.4879647,-45.9088957
"19 Trafalgar Street, Saint Kilda, Dunedin",170.4937635,-45.9065263
"38 Ings Avenue, Saint Clair, Dunedin",170.4911084,-45.90678107
"43 Signal Hill Road, Opoho, Dunedin",170.5289616,-45.85530657
"17 Tanner Road, Glenleith, Dunedin",170.5030003,-45.84763977
"51 Pilkington Street, Maori Hill, Dunedin",170.5000204,-45.85438035
"16 Pollock Street, Maori Hill, Dunedin",170.5032402,-45.8582599
"29 Monro Street, Maori Hill, Dunedin",170.4958762,-45.85833705
"36 Balmacewen Road, Maori Hill, Dunedin",170.498676,-45.85683885
"4 Sim Street, Maori Hill, Dunedin",170.4987606,-45.85817413
"66 Royal Terrace, Dunedin Central, Dunedin",170.5046079,-45.86519748
"15 Travis Street, Brockville, Dunedin",170.453412,-45.86985355
"4 Wakatipu Street, Ravensbourne, Dunedin",170.5594288,-45.86442462
"31 McBride Street, South Dunedin, Dunedin",170.5009268,-45.89480892
"22 Mills Street, Saint Kilda, Dunedin",170.5031957,-45.90254117
"25 Scott Street, Saint Kilda, Dunedin",170.5038884,-45.9036939
"33 Reid Road, South Dunedin, Dunedin",170.4970425,-45.89509712
"34 Richardson Street, Saint Kilda, Dunedin",170.5025541,-45.90309197
"45 Fingall Street, South Dunedin, Dunedin",170.5044815,-45.89714005
"4 Calder Street, Saint Kilda, Dunedin",170.5040155,-45.90081953
"49 Plunket Street, Saint Kilda, Dunedin",170.500711,-45.90740618
"52 Moreau Street, Saint Kilda, Dunedin",170.4995795,-45.90533088
"63 Council Street, Saint Kilda, Dunedin",170.5005846,-45.90589013
"687 Portobello Road, Broad Bay, Dunedin",170.6213268,-45.84864918
"220 Pine Hill Road, Dalmore, Dunedin",170.5109282,-45.84886983
"40 Woodhaugh Street, Woodhaugh, Dunedin",170.5056948,-45.85205302
"58 Orbell Street, Dalmore, Dunedin",170.5121565,-45.85032255
"607 George Street, North Dunedin, Dunedin",170.5091065,-45.86394083
"6 Regent Road, North Dunedin, Dunedin",170.5098118,-45.86200897
"290 George Street, Dunedin Central, Dunedin",170.5060573,-45.87013952
"37 Grange Street, Dunedin Central, Dunedin",170.5120669,-45.8697321
"7 Vire Street, Dunedin Central, Dunedin",170.5134956,-45.87007565
"130 Portsmouth Drive, South Dunedin, Dunedin",170.5144374,-45.89284872
"286 Taieri Road, Wakari, Dunedin",170.4780877,-45.85768844
"36 Begg Street, Saint Kilda, Dunedin",170.5092591,-45.90002217
"451 Andersons Bay Road, South Dunedin, Dunedin",170.5064093,-45.89569593
"4 Cashel Street, South Dunedin, Dunedin",170.5059327,-45.89747908
"100 Camp Road, Larnachs Castle, Dunedin",170.6249931,-45.86837182
"71 Queens Drive, Saint Kilda, Dunedin",170.5100502,-45.90322983
"24 Forrester Avenue, Liberton, Dunedin",170.5201145,-45.842905
"50 Campbells Road, Pine Hill, Dunedin",170.5231893,-45.83967232
"30 Hillary Street, Liberton, Dunedin",170.5153305,-45.8458318
"33 Barclay Street, North East Valley, Dunedin",170.520495,-45.84963838
"58 Bank Street, North East Valley, Dunedin",170.5152715,-45.853966
"66 Gladstone Road, Dalmore, Dunedin",170.5167207,-45.85188758
"615 Castle Street, North Dunedin, Dunedin",170.5163366,-45.86086152
"15 Danube Street, Vauxhall, Dunedin",170.523772,-45.88868003
"21 Sunshine Lane, Musselburgh, Dunedin",170.5161966,-45.89449557
"50 Glengyle Street, Vauxhall, Dunedin",170.523639,-45.8873296
